,zip_code,0-5_slots_built,total_slots_built,small_buildings,med_buildings,large_buildings,05_added,512_added,012_added,012_existing,05_existing,new_total_05,new_total_012,05_pop,012_pop,is_hd
198,11042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,282.0,282.0,282.0,0.0,0.0,1.0
199,11050.0,200.0,400.0,0.0,0.0,1.0,110.0,0.0,110.0,1928,976.0,1286.0,2438.0,1928.0,5795.0,0.0
200,11096.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,349,200.0,600.0,1149.0,892.0,2018.0,1.0
201,11101.0,1200.0,2400.0,0.0,0.0,6.0,170.0,0.0,170.0,1616,38.0,1408.0,4186.0,2111.0,4114.0,1.0
202,11102.0,800.0,1600.0,0.0,0.0,4.0,80.0,0.0,80.0,1390,36.0,916.0,3070.0,1373.0,2768.0,1.0
203,11103.0,1000.0,2000.0,0.0,0.0,5.0,0.0,0.0,0.0,524,34.0,1034.0,2524.0,1502.0,3090.0,0.0
204,11104.0,1000.0,2000.0,0.0,0.0,5.0,161.0,0.0,161.0,1229,19.0,1180.0,3390.0,1769.0,3583.0,0.0
205,11105.0,1200.0,2400.0,0.0,0.0,6.0,160.0,0.0,160.0,830,42.0,1402.0,3390.0,2103.0,4688.0,0.0
206,11106.0,1200.0,2400.0,0.0,0.0,6.0,23.0,0.0,23.0,1535,76.0,1299.0,3958.0,1948.0,4400.0,0.0
207,11109.0,600.0,1200.0,0.0,0.0,3.0,0.0,0.0,0.0,89,0.0,600.0,1289.0,878.0,1410.0,0.0
208,11201.0,3000.0,6000.0,0.0,0.0,15.0,214.0,0.0,214.0,1957,86.0,3300.0,8171.0,4950.0,9961.0,0.0
209,11203.0,2200.0,4400.0,0.0,0.0,11.0,211.0,0.0,211.0,3405,281.0,2692.0,8016.0,4037.0,10349.0,1.0
210,11204.0,4400.0,8800.0,0.0,0.0,22.0,226.0,0.0,226.0,3192,180.0,4806.0,12218.0,7209.0,18022.0,1.0
211,11205.0,3000.0,6000.0,0.0,0.0,15.0,114.0,0.0,114.0,918,54.0,3168.0,7032.0,4751.0,11535.0,0.0
212,11206.0,4400.0,8800.0,0.0,0.0,22.0,258.0,0.0,258.0,3393,144.0,4802.0,12451.0,7202.0,17938.0,1.0
213,11207.0,3200.0,6400.0,0.0,0.0,16.0,482.0,0.0,482.0,6232,569.0,4251.0,13114.0,6376.0,16329.0,1.0
214,11208.0,4800.0,9600.0,0.0,0.0,24.0,218.0,0.0,218.0,5054,500.0,5518.0,14872.0,8276.0,20481.0,1.0
215,11209.0,2600.0,5200.0,0.0,0.0,13.0,129.0,0.0,129.0,1423,62.0,2791.0,6752.0,4186.0,10035.0,0.0
216,11210.0,2000.0,4000.0,0.0,0.0,10.0,128.0,0.0,128.0,2014,189.0,2317.0,6142.0,3475.0,10397.0,0.0
217,11211.0,3000.0,6000.0,0.0,0.0,15.0,257.0,0.0,257.0,2453,51.0,3308.0,8710.0,4961.0,10546.0,0.0
218,11212.0,3200.0,6400.0,0.0,0.0,16.0,393.0,0.0,393.0,5430,333.0,3926.0,12223.0,5889.0,14647.0,1.0
219,11213.0,3000.0,6000.0,0.0,0.0,15.0,97.0,0.0,97.0,2191,127.0,3224.0,8288.0,4835.0,11829.0,1.0
220,11214.0,3200.0,6400.0,0.0,0.0,16.0,190.0,0.0,190.0,2498,97.0,3487.0,9088.0,5230.0,13955.0,1.0
221,11215.0,3200.0,6400.0,0.0,0.0,16.0,246.0,0.0,246.0,3125,362.0,3808.0,9771.0,5712.0,12625.0,0.0
222,11216.0,1800.0,3600.0,0.0,0.0,9.0,188.0,0.0,188.0,1778,84.0,2072.0,5566.0,3107.0,7416.0,0.0
223,11217.0,2400.0,4800.0,0.0,0.0,12.0,0.0,0.0,0.0,1183,82.0,2482.0,5983.0,3694.0,6266.0,0.0
224,11218.0,2800.0,5600.0,0.0,0.0,14.0,273.0,0.0,273.0,3087,215.0,3288.0,8960.0,4931.0,13788.0,0.0
225,11219.0,7600.0,15200.0,0.0,0.0,38.0,63.0,0.0,63.0,2595,421.0,8084.0,17858.0,12125.0,27619.0,1.0
226,11220.0,3400.0,6800.0,0.0,0.0,17.0,292.0,0.0,292.0,2411,163.0,3855.0,9503.0,5782.0,17404.0,1.0
227,11221.0,2600.0,5200.0,0.0,0.0,13.0,182.0,0.0,182.0,3111,296.0,3078.0,8493.0,4616.0,11557.0,1.0
228,11222.0,1600.0,3200.0,0.0,0.0,8.0,0.0,0.0,0.0,672,30.0,1630.0,3872.0,2443.0,4365.0,0.0
229,11223.0,4200.0,8400.0,0.0,0.0,21.0,168.0,0.0,168.0,1448,60.0,4428.0,10016.0,6642.0,16007.0,1.0
230,11224.0,1400.0,2800.0,0.0,0.0,7.0,79.0,0.0,79.0,1165,37.0,1516.0,4044.0,2274.0,6513.0,1.0
231,11225.0,1800.0,3600.0,0.0,0.0,9.0,56.0,0.0,56.0,1993,180.0,2036.0,5649.0,3053.0,7122.0,1.0
232,11226.0,3200.0,6400.0,0.0,0.0,16.0,267.0,0.0,267.0,3099,244.0,3711.0,9766.0,5566.0,13555.0,1.0
233,11228.0,1400.0,2800.0,0.0,0.0,7.0,85.0,0.0,85.0,1293,35.0,1520.0,4178.0,2279.0,5994.0,0.0
234,11229.0,3000.0,6000.0,0.0,0.0,15.0,66.0,0.0,66.0,1840,120.0,3186.0,7906.0,4778.0,13073.0,0.0
235,11230.0,5200.0,10400.0,0.0,0.0,26.0,0.0,0.0,0.0,824,130.0,5330.0,11224.0,7918.0,18097.0,0.0
236,11231.0,1800.0,3600.0,0.0,0.0,9.0,175.0,0.0,175.0,1462,137.0,2112.0,5237.0,3167.0,7076.0,0.0
237,11232.0,800.0,1600.0,0.0,0.0,4.0,109.0,0.0,109.0,1699,119.0,1028.0,3408.0,1542.0,4251.0,1.0
238,11233.0,3400.0,6800.0,0.0,0.0,17.0,219.0,0.0,219.0,3415,183.0,3802.0,10434.0,5703.0,13216.0,1.0
239,11234.0,2600.0,5200.0,0.0,0.0,13.0,212.0,0.0,212.0,2870,298.0,3110.0,8282.0,4665.0,13235.0,0.0
240,11235.0,2600.0,5200.0,0.0,0.0,13.0,139.0,0.0,139.0,1909,137.0,2876.0,7248.0,4313.0,10271.0,0.0
241,11236.0,3000.0,6000.0,0.0,0.0,15.0,341.0,0.0,341.0,4600,467.0,3808.0,10941.0,5712.0,15575.0,1.0
242,11237.0,1200.0,2400.0,0.0,0.0,6.0,64.0,0.0,64.0,1469,79.0,1343.0,3933.0,2014.0,5070.0,1.0
243,11238.0,2800.0,5600.0,0.0,0.0,14.0,74.0,0.0,74.0,2010,94.0,2968.0,7684.0,4452.0,7954.0,0.0
244,11239.0,200.0,400.0,0.0,0.0,1.0,81.0,0.0,81.0,802,44.0,325.0,1283.0,487.0,1967.0,1.0
245,11354.0,1600.0,3200.0,0.0,0.0,8.0,14.0,0.0,14.0,1253,42.0,1656.0,4467.0,2484.0,5448.0,1.0
246,11355.0,2200.0,4400.0,0.0,0.0,11.0,280.0,0.0,280.0,3453,63.0,2543.0,8133.0,3814.0,9399.0,1.0
247,11356.0,1200.0,2400.0,0.0,0.0,6.0,104.0,0.0,104.0,882,62.0,1366.0,3386.0,2049.0,4472.0,1.0
248,11357.0,1400.0,2800.0,0.0,0.0,7.0,32.0,0.0,32.0,1087,30.0,1462.0,3919.0,2193.0,6225.0,0.0
249,11358.0,1200.0,2400.0,0.0,0.0,6.0,94.0,0.0,94.0,679,55.0,1349.0,3173.0,2023.0,5074.0,1.0
250,11360.0,600.0,1200.0,0.0,0.0,3.0,0.0,0.0,0.0,485,10.0,610.0,1685.0,859.0,1936.0,0.0
251,11361.0,1000.0,2000.0,0.0,0.0,5.0,89.0,0.0,89.0,1501,60.0,1149.0,3590.0,1723.0,4063.0,0.0
252,11362.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,349,20.0,420.0,1149.0,626.0,1861.0,0.0
253,11363.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,226,40.0,240.0,626.0,334.0,1169.0,0.0
254,11364.0,1200.0,2400.0,0.0,0.0,6.0,43.0,0.0,43.0,1330,25.0,1268.0,3773.0,1901.0,5635.0,0.0
255,11365.0,1800.0,3600.0,0.0,0.0,9.0,69.0,0.0,69.0,1326,67.0,1936.0,4995.0,2904.0,7162.0,1.0
256,11366.0,400.0,800.0,0.0,0.0,2.0,95.0,0.0,95.0,587,60.0,555.0,1482.0,832.0,1878.0,0.0
257,11367.0,2200.0,4400.0,0.0,0.0,11.0,86.0,0.0,86.0,2221,257.0,2543.0,6707.0,3814.0,8176.0,1.0
258,11368.0,4800.0,9600.0,0.0,0.0,24.0,251.0,0.0,251.0,3073,212.0,5263.0,12924.0,7894.0,20047.0,1.0
259,11369.0,600.0,1200.0,0.0,0.0,3.0,106.0,0.0,106.0,1444,246.0,952.0,2750.0,1428.0,4201.0,1.0
260,11370.0,800.0,1600.0,0.0,0.0,4.0,0.0,0.0,0.0,454,72.0,872.0,2054.0,1279.0,3273.0,1.0
261,11372.0,2200.0,4400.0,0.0,0.0,11.0,232.0,0.0,232.0,1767,106.0,2538.0,6399.0,3806.0,9683.0,1.0
262,11373.0,3400.0,6800.0,0.0,0.0,17.0,158.0,0.0,158.0,3358,102.0,3660.0,10316.0,5489.0,15212.0,1.0
263,11374.0,1600.0,3200.0,0.0,0.0,8.0,110.0,0.0,110.0,1851,109.0,1819.0,5161.0,2728.0,6652.0,0.0
264,11375.0,2800.0,5600.0,0.0,0.0,14.0,0.0,0.0,0.0,1377,108.0,2908.0,6977.0,4351.0,10524.0,0.0
265,11377.0,3200.0,6400.0,0.0,0.0,16.0,200.0,0.0,200.0,3046,71.0,3471.0,9646.0,5206.0,12312.0,1.0
266,11378.0,1600.0,3200.0,0.0,0.0,8.0,0.0,0.0,0.0,632,15.0,1615.0,3832.0,2367.0,5793.0,0.0
267,11379.0,1000.0,2000.0,0.0,0.0,5.0,81.0,0.0,81.0,1618,44.0,1125.0,3699.0,1687.0,5242.0,0.0
268,11385.0,3600.0,7200.0,0.0,0.0,18.0,159.0,0.0,159.0,2990,259.0,4018.0,10349.0,6027.0,15209.0,1.0
269,11411.0,500.0,1000.0,0.0,1.0,2.0,35.0,0.0,35.0,745,80.0,615.0,1780.0,922.0,2404.0,0.0
270,11412.0,1200.0,2400.0,0.0,0.0,6.0,35.0,0.0,35.0,1674,172.0,1407.0,4109.0,2110.0,5360.0,1.0
271,11413.0,1000.0,2000.0,0.0,0.0,5.0,185.0,0.0,185.0,2309,231.0,1416.0,4494.0,2123.0,6161.0,1.0
272,11414.0,1400.0,2800.0,0.0,0.0,7.0,0.0,0.0,0.0,828,47.0,1447.0,3628.0,2164.0,5148.0,0.0
273,11415.0,800.0,1600.0,0.0,0.0,4.0,0.0,0.0,0.0,63,19.0,819.0,1663.0,1176.0,2783.0,0.0
274,11416.0,1000.0,2000.0,0.0,0.0,5.0,59.0,0.0,59.0,577,97.0,1156.0,2636.0,1734.0,4567.0,1.0
275,11417.0,1200.0,2400.0,0.0,0.0,6.0,52.0,0.0,52.0,838,97.0,1349.0,3290.0,2023.0,5509.0,1.0
276,11418.0,1400.0,2800.0,0.0,0.0,7.0,51.0,0.0,51.0,1610,127.0,1578.0,4461.0,2366.0,5980.0,1.0
277,11419.0,1200.0,2400.0,0.0,0.0,6.0,0.0,0.0,0.0,1090,114.0,1314.0,3490.0,1957.0,5627.0,1.0
278,11420.0,1400.0,2800.0,0.0,0.0,7.0,88.0,0.0,88.0,1895,170.0,1658.0,4783.0,2487.0,6253.0,1.0
279,11421.0,1400.0,2800.0,0.0,0.0,7.0,20.0,0.0,20.0,1310,180.0,1600.0,4130.0,2399.0,5913.0,1.0
280,11422.0,600.0,1200.0,0.0,0.0,3.0,65.0,0.0,65.0,1198,203.0,868.0,2463.0,1301.0,4146.0,1.0
281,11423.0,800.0,1600.0,0.0,0.0,4.0,0.0,0.0,0.0,489,61.0,861.0,2089.0,1260.0,3709.0,1.0
282,11426.0,800.0,1600.0,0.0,0.0,4.0,10.0,0.0,10.0,711,20.0,830.0,2321.0,1244.0,2610.0,0.0
283,11427.0,1200.0,2400.0,0.0,0.0,6.0,5.0,0.0,5.0,418,22.0,1227.0,2823.0,1840.0,3640.0,0.0
284,11428.0,600.0,1200.0,0.0,0.0,3.0,10.0,0.0,10.0,545,40.0,650.0,1755.0,975.0,2205.0,1.0
285,11429.0,600.0,1200.0,0.0,0.0,3.0,39.0,0.0,39.0,357,93.0,732.0,1596.0,1097.0,3178.0,1.0
286,11432.0,2600.0,5200.0,0.0,0.0,13.0,131.0,0.0,131.0,1639,55.0,2786.0,6970.0,4178.0,9759.0,1.0
287,11433.0,1600.0,3200.0,0.0,0.0,8.0,194.0,0.0,194.0,2105,98.0,1892.0,5499.0,2837.0,6807.0,1.0
288,11434.0,2200.0,4400.0,0.0,0.0,11.0,262.0,0.0,262.0,3225,351.0,2813.0,7887.0,4219.0,11099.0,1.0
289,11435.0,3000.0,6000.0,0.0,0.0,15.0,120.0,0.0,120.0,1759,105.0,3225.0,7879.0,4837.0,10249.0,1.0
290,11436.0,600.0,1200.0,0.0,0.0,3.0,0.0,34.0,34.0,256,82.0,682.0,1490.0,912.0,2979.0,1.0
291,11501.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,933,701.0,701.0,987.0,1036.0,2960.0,0.0
292,11507.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,213,0.0,200.0,613.0,255.0,861.0,0.0
293,11510.0,400.0,800.0,0.0,0.0,2.0,146.0,0.0,146.0,1563,534.0,1080.0,2509.0,1620.0,4620.0,0.0
294,11514.0,50.0,100.0,1.0,0.0,0.0,19.0,0.0,19.0,276,122.0,191.0,395.0,286.0,999.0,0.0
295,11516.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,156,145.0,345.0,556.0,430.0,1613.0,0.0
296,11518.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,83.0,472,288.0,371.0,555.0,556.0,1466.0,0.0
297,11520.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,2809,1232.0,1632.0,3609.0,2396.0,6605.0,1.0
298,11530.0,600.0,1200.0,0.0,0.0,3.0,43.0,0.0,43.0,671,256.0,899.0,1914.0,1348.0,4681.0,0.0
299,11542.0,200.0,400.0,0.0,0.0,1.0,32.0,0.0,32.0,1453,704.0,936.0,1885.0,1403.0,3820.0,0.0
300,11545.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,709,221.0,248.0,736.0,372.0,1588.0,0.0
301,11548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,223.0,223.0,263.0,20.0,110.0,0.0
302,11550.0,1600.0,3200.0,0.0,0.0,8.0,135.0,0.0,135.0,2762,942.0,2677.0,6097.0,4015.0,10379.0,1.0
303,11552.0,600.0,1200.0,0.0,0.0,3.0,13.0,0.0,13.0,818,402.0,1015.0,2031.0,1522.0,4534.0,0.0
304,11553.0,900.0,1800.0,0.0,1.0,4.0,22.0,0.0,22.0,1482,503.0,1425.0,3304.0,2137.0,4699.0,1.0
305,11554.0,1000.0,2000.0,0.0,0.0,5.0,16.0,0.0,16.0,962,446.0,1462.0,2978.0,2192.0,5528.0,0.0
306,11557.0,50.0,100.0,1.0,0.0,0.0,42.0,0.0,42.0,390,207.0,299.0,532.0,448.0,1343.0,0.0
307,11558.0,200.0,400.0,0.0,0.0,1.0,49.0,0.0,49.0,272,82.0,331.0,721.0,496.0,1081.0,0.0
308,11559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745,734.0,734.0,745.0,597.0,1673.0,0.0
309,11560.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,117,62.0,262.0,517.0,363.0,1076.0,0.0
310,11561.0,600.0,1200.0,0.0,0.0,3.0,108.0,0.0,108.0,654,393.0,1101.0,1962.0,1651.0,3916.0,0.0
311,11563.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,1248,721.0,849.0,1376.0,1273.0,2970.0,0.0
312,11565.0,200.0,400.0,0.0,0.0,1.0,46.0,0.0,46.0,323,184.0,430.0,769.0,644.0,1319.0,0.0
313,11566.0,200.0,400.0,0.0,0.0,1.0,222.0,0.0,222.0,2088,1042.0,1464.0,2710.0,2196.0,5714.0,0.0
314,11568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,270.0,270.0,291.0,58.0,374.0,0.0
315,11570.0,400.0,800.0,0.0,0.0,2.0,73.0,0.0,73.0,653,541.0,1014.0,1526.0,1520.0,4360.0,0.0
316,11572.0,100.0,200.0,0.0,1.0,0.0,0.0,52.0,52.0,1147,867.0,967.0,1399.0,1340.0,4195.0,0.0
317,11575.0,600.0,1200.0,0.0,0.0,3.0,47.0,0.0,47.0,1386,500.0,1147.0,2633.0,1720.0,3814.0,1.0
318,11576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562,533.0,533.0,562.0,463.0,1655.0,0.0
319,11577.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,667,471.0,471.0,684.0,437.0,2052.0,0.0
320,11579.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,140,25.0,225.0,540.0,316.0,1061.0,0.0
321,11580.0,400.0,800.0,0.0,0.0,2.0,132.0,0.0,132.0,1009,353.0,885.0,1941.0,1327.0,4537.0,0.0
322,11581.0,600.0,1200.0,0.0,0.0,3.0,2.0,0.0,2.0,562,236.0,838.0,1764.0,1257.0,3886.0,0.0
323,11590.0,1200.0,2400.0,0.0,0.0,6.0,50.0,0.0,50.0,1753,777.0,2027.0,4203.0,3040.0,7591.0,0.0
324,11596.0,200.0,400.0,0.0,0.0,1.0,29.0,0.0,29.0,253,150.0,379.0,682.0,568.0,1773.0,0.0
325,11598.0,400.0,800.0,0.0,0.0,2.0,23.0,0.0,23.0,392,309.0,732.0,1215.0,1098.0,3588.0,0.0
326,11691.0,3600.0,7200.0,0.0,0.0,18.0,132.0,0.0,132.0,2880,300.0,4032.0,10212.0,6048.0,15271.0,1.0
327,11692.0,1000.0,2000.0,0.0,0.0,5.0,21.0,0.0,21.0,963,118.0,1139.0,2984.0,1708.0,5152.0,1.0
328,11693.0,400.0,800.0,0.0,0.0,2.0,49.0,0.0,49.0,328,5.0,454.0,1177.0,681.0,1864.0,0.0
329,11694.0,800.0,1600.0,0.0,0.0,4.0,99.0,0.0,99.0,752,12.0,911.0,2451.0,1366.0,3630.0,0.0
330,11701.0,400.0,800.0,0.0,0.0,2.0,39.0,0.0,39.0,675,409.0,848.0,1514.0,1272.0,3622.0,0.0
331,11702.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,373,194.0,594.0,1173.0,791.0,1761.0,0.0
332,11703.0,400.0,800.0,0.0,0.0,2.0,114.0,0.0,114.0,1101,40.0,554.0,2015.0,831.0,2710.0,0.0
333,11704.0,800.0,1600.0,0.0,0.0,4.0,114.0,0.0,114.0,972,297.0,1211.0,2686.0,1816.0,4938.0,0.0
334,11705.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,218,119.0,319.0,618.0,402.0,1109.0,0.0
335,11706.0,1400.0,2800.0,0.0,0.0,7.0,251.0,0.0,251.0,2408,1054.0,2705.0,5459.0,4057.0,11357.0,0.0
336,11709.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,52,2.0,202.0,452.0,184.0,728.0,0.0
337,11710.0,400.0,800.0,0.0,0.0,2.0,125.0,0.0,125.0,1257,618.0,1143.0,2182.0,1714.0,5701.0,0.0
338,11713.0,200.0,400.0,0.0,0.0,1.0,35.0,0.0,35.0,213,62.0,297.0,648.0,445.0,1119.0,1.0
339,11714.0,400.0,800.0,0.0,0.0,2.0,12.0,0.0,12.0,798,388.0,800.0,1610.0,1199.0,3329.0,0.0
340,11715.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,40,0.0,200.0,440.0,122.0,529.0,1.0
341,11716.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,720,325.0,424.0,819.0,635.0,1477.0,0.0
342,11717.0,1600.0,3200.0,0.0,0.0,8.0,36.0,0.0,36.0,2366,1009.0,2645.0,5602.0,3967.0,10429.0,1.0
343,11719.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,122,101.0,151.0,222.0,190.0,533.0,0.0
344,11720.0,900.0,1800.0,0.0,1.0,4.0,32.0,0.0,32.0,483,131.0,1063.0,2315.0,1594.0,4033.0,0.0
345,11721.0,50.0,100.0,1.0,0.0,0.0,7.0,0.0,7.0,188,164.0,221.0,295.0,331.0,739.0,0.0
346,11722.0,1400.0,2800.0,0.0,0.0,7.0,71.0,0.0,71.0,862,151.0,1622.0,3733.0,2433.0,6037.0,1.0
347,11724.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,128,77.0,177.0,328.0,241.0,625.0,0.0
348,11725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,1287.0,1287.0,1937.0,1462.0,4074.0,0.0
349,11726.0,900.0,1800.0,0.0,1.0,4.0,8.0,0.0,8.0,502,170.0,1078.0,2310.0,1616.0,3766.0,1.0
350,11727.0,800.0,1600.0,0.0,0.0,4.0,0.0,0.0,0.0,614,413.0,1213.0,2214.0,1772.0,4289.0,0.0
351,11729.0,600.0,1200.0,0.0,0.0,3.0,0.0,0.0,0.0,521,231.0,831.0,1721.0,1226.0,3340.0,0.0
352,11730.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,95,95.0,495.0,895.0,687.0,1838.0,0.0
353,11731.0,800.0,1600.0,0.0,0.0,4.0,43.0,0.0,43.0,577,429.0,1272.0,2220.0,1908.0,4776.0,0.0
354,11733.0,50.0,100.0,1.0,0.0,0.0,0.0,35.0,35.0,696,658.0,708.0,831.0,763.0,2491.0,0.0
355,11735.0,200.0,400.0,0.0,0.0,1.0,111.0,0.0,111.0,1076,707.0,1018.0,1587.0,1526.0,4010.0,0.0
356,11738.0,600.0,1200.0,0.0,0.0,3.0,71.0,0.0,71.0,477,307.0,978.0,1748.0,1466.0,3284.0,0.0
357,11740.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,272,165.0,365.0,672.0,478.0,1654.0,0.0
358,11741.0,800.0,1600.0,0.0,0.0,4.0,36.0,0.0,36.0,600,234.0,1070.0,2236.0,1605.0,4270.0,0.0
359,11742.0,300.0,600.0,0.0,1.0,1.0,29.0,0.0,29.0,481,223.0,552.0,1110.0,828.0,2065.0,0.0
360,11743.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,1758,1223.0,1223.0,1804.0,1502.0,5412.0,0.0
361,11746.0,600.0,1200.0,0.0,0.0,3.0,205.0,0.0,205.0,2068,1455.0,2260.0,3473.0,3390.0,10043.0,0.0
362,11747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953,860.0,860.0,953.0,931.0,2607.0,0.0
363,11749.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,246,109.0,120.0,257.0,179.0,510.0,0.0
364,11751.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,257,104.0,504.0,1057.0,677.0,1643.0,0.0
365,11752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,398.0,398.0,458.0,365.0,1289.0,0.0
366,11753.0,300.0,600.0,0.0,1.0,1.0,8.0,0.0,8.0,289,88.0,396.0,897.0,594.0,2249.0,0.0
367,11754.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,540,332.0,732.0,1340.0,1023.0,2677.0,0.0
368,11755.0,300.0,600.0,0.0,1.0,1.0,0.0,0.0,0.0,293,12.0,312.0,893.0,462.0,1849.0,0.0
369,11756.0,400.0,800.0,0.0,0.0,2.0,152.0,0.0,152.0,1383,1018.0,1570.0,2335.0,2355.0,5331.0,0.0
370,11757.0,800.0,1600.0,0.0,0.0,4.0,154.0,0.0,154.0,1198,630.0,1584.0,2952.0,2375.0,6096.0,0.0
371,11758.0,800.0,1600.0,0.0,0.0,4.0,187.0,0.0,187.0,1826,991.0,1978.0,3613.0,2967.0,7185.0,0.0
372,11762.0,800.0,1600.0,0.0,0.0,4.0,76.0,0.0,76.0,434,10.0,886.0,2110.0,1328.0,3247.0,0.0
373,11763.0,250.0,500.0,1.0,0.0,1.0,0.0,70.0,70.0,939,689.0,939.0,1509.0,1316.0,4526.0,0.0
374,11764.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,558,321.0,321.0,571.0,429.0,1712.0,0.0
375,11765.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,72,0.0,50.0,172.0,39.0,118.0,0.0
376,11766.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,317,246.0,446.0,717.0,478.0,1718.0,0.0
377,11767.0,300.0,600.0,0.0,1.0,1.0,0.0,0.0,0.0,208,130.0,430.0,808.0,642.0,2113.0,0.0
378,11768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910,569.0,569.0,910.0,829.0,2551.0,0.0
379,11769.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,157,136.0,236.0,357.0,337.0,913.0,0.0
380,11771.0,500.0,1000.0,0.0,1.0,2.0,22.0,0.0,22.0,220,66.0,588.0,1242.0,881.0,1604.0,0.0
381,11772.0,800.0,1600.0,0.0,0.0,4.0,157.0,0.0,157.0,954,692.0,1649.0,2711.0,2473.0,6220.0,0.0
382,11776.0,650.0,1300.0,1.0,0.0,3.0,10.0,0.0,10.0,178,106.0,766.0,1488.0,1148.0,3638.0,0.0
383,11777.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,248,197.0,297.0,448.0,367.0,1206.0,0.0
384,11778.0,450.0,900.0,1.0,0.0,2.0,23.0,0.0,23.0,305,119.0,592.0,1228.0,887.0,2159.0,0.0
385,11779.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,1776,1310.0,1388.0,1854.0,2081.0,5557.0,0.0
386,11780.0,300.0,600.0,0.0,1.0,1.0,22.0,0.0,22.0,172,44.0,366.0,794.0,549.0,1954.0,0.0
387,11782.0,400.0,800.0,0.0,0.0,2.0,16.0,0.0,16.0,399,115.0,531.0,1215.0,796.0,2471.0,0.0
388,11783.0,200.0,400.0,0.0,0.0,1.0,37.0,0.0,37.0,601,371.0,608.0,1038.0,911.0,2906.0,0.0
389,11784.0,1000.0,2000.0,0.0,0.0,5.0,0.0,0.0,0.0,461,121.0,1121.0,2461.0,1677.0,4000.0,0.0
390,11786.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,173,98.0,198.0,373.0,228.0,1049.0,0.0
391,11787.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,175.0,1462,765.0,940.0,1637.0,1410.0,4277.0,0.0
392,11788.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,698,580.0,700.0,818.0,1049.0,2322.0,0.0
393,11790.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,296,280.0,480.0,696.0,682.0,1782.0,0.0
394,11791.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,1488,1081.0,1081.0,1568.0,1063.0,4702.0,0.0
395,11792.0,100.0,200.0,0.0,1.0,0.0,26.0,0.0,26.0,267,148.0,274.0,493.0,411.0,1176.0,0.0
396,11793.0,400.0,800.0,0.0,0.0,2.0,86.0,0.0,86.0,826,560.0,1046.0,1712.0,1568.0,4749.0,0.0
397,11795.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,706,564.0,964.0,1506.0,1409.0,3530.0,0.0
